book_name,chapter,verse,word_order,wordform,target_verse_1,target_wo_1,relation_1,target_verse_2,target_wo_2,relation_2
Acts,7,49,11,mou·,,,,,,
Acts,7,49,12,poi=on,,,,,,
Acts,7,49,13,oi)=kon,,,,,,
Acts,7,49,14,oi)kodomh/sete/,,,,,,
Acts,7,49,15,"moi,",,,,,,
Acts,7,49,16,le/gei,,,,,,
Acts,7,49,17,"ku/rios,",,,,,,
Acts,7,49,18,h)\,,,,,,
Acts,7,49,19,ti/s,,,,,,
Acts,7,49,20,to/pos,,,,,,
Acts,7,49,21,th=s,,,,,,
Acts,7,49,22,katapau/sew/s,,,,,,
Acts,7,49,23,mou;,,,,,,
Acts,7,50,1,ou)xi\,,,,,,
Acts,7,50,2,h(,,,,,,
Acts,7,50,3,xei/r,,,,,,
Acts,7,50,4,mou,,,,,,
Acts,7,50,5,e)poi/hsen,,,,,,
Acts,7,50,6,tau=ta,,,,,,
Acts,7,50,7,pa/nta;,,,,,,
Acts,7,51,1,*sklhrotra/xhloi,,,,,,
Acts,7,51,2,kai\,,,,,,
Acts,7,51,3,a)peri/tmhtoi,,,,,,
Acts,7,51,4,⸀kardi/ais,,,,,,
Acts,7,51,5,kai\,,,,,,
Acts,7,51,6,toi=s,,,,,,
Acts,7,51,7,"w)si/n,",,,,,,
Acts,7,51,8,u(mei=s,,,,,,
Acts,7,51,9,a)ei\,,,,,,
Acts,7,51,10,tw=|,,,,,,
Acts,7,51,11,pneu/mati,,,,,,
Acts,7,51,12,tw=|,,,,,,
Acts,7,51,13,a(gi/w|,,,,,,
Acts,7,51,14,"a)ntipi/ptete,",,,,,,
Acts,7,51,15,w(s,,,,,,
Acts,7,51,16,oi(,,,,,,
Acts,7,51,17,pate/res,,,,,,
Acts,7,51,18,u(mw=n,,,,,,
Acts,7,51,19,kai\,,,,,,
Acts,7,51,20,u(mei=s.,,,,,,
Acts,7,52,1,ti/na,,,,,,
Acts,7,52,2,tw=n,,,,,,
Acts,7,52,3,profhtw=n,,,,,,
Acts,7,52,4,ou)k,,,,,,
Acts,7,52,5,e)di/wcan,,,,,,
Acts,7,52,6,oi(,,,,,,
Acts,7,52,7,pate/res,,,,,,
Acts,7,52,8,u(mw=n;,,,,,,
Acts,7,52,9,kai\,,,,,,
Acts,7,52,10,a)pe/kteinan,,,,,,
Acts,7,52,11,tou\s,,,,,,
Acts,7,52,12,prokataggei/lantas,,,,,,
Acts,7,52,13,peri\,,,,,,
Acts,7,52,14,th=s,,,,,,
Acts,7,52,15,e)leu/sews,,,,,,
Acts,7,52,16,tou=,,,,,,
Acts,7,52,17,dikai/ou,,,,,,
Acts,7,52,18,ou(=,,,,,,
Acts,7,52,19,nu=n,,,,,,
Acts,7,52,20,u(mei=s,,,,,,
Acts,7,52,21,prodo/tai,,,,,,
Acts,7,52,22,kai\,,,,,,
Acts,7,52,23,fonei=s,,,,,,
Acts,7,52,24,"⸀e)ge/nesqe,",,,,,,
Acts,7,53,1,oi(/tines,,,,,,
Acts,7,53,2,e)la/bete,,,,,,
Acts,7,53,3,to\n,,,,,,
Acts,7,53,4,no/mon,,,,,,
Acts,7,53,5,ei)s,,,,,,
Acts,7,53,6,diataga\s,,,,,,
Acts,7,53,7,"a)gge/lwn,",,,,,,
Acts,7,53,8,kai\,,,,,,
Acts,7,53,9,ou)k,,,,,,
Acts,7,53,10,e)fula/cate.,,,,,,
Acts,7,54,1,*)akou/ontes,,,,,,
Acts,7,54,2,de\,,,,,,
Acts,7,54,3,tau=ta,,,,,,
Acts,7,54,4,diepri/onto,,,,,,
Acts,7,54,5,tai=s,,,,,,
Acts,7,54,6,kardi/ais,,,,,,
Acts,7,54,7,au)tw=n,,,,,,
Acts,7,54,8,kai\,,,,,,
Acts,7,54,9,e)/bruxon,,,,,,
Acts,7,54,10,tou\s,,,,,,
Acts,7,54,11,o)do/ntas,,,,,,
Acts,7,54,12,e)p’,,,,,,
Acts,7,54,13,au)to/n.,,,,,,
Acts,7,55,1,u(pa/rxwn,,,,,,
Acts,7,55,2,de\,,,,,,
Acts,7,55,3,plh/rhs,,,,,,
Acts,7,55,4,pneu/matos,,,,,,
Acts,7,55,5,a(gi/ou,,,,,,
Acts,7,55,6,a)teni/sas,,,,,,
Acts,7,55,7,ei)s,,,,,,
Acts,7,55,8,to\n,,,,,,
Acts,7,55,9,ou)rano\n,,,,,,
Acts,7,55,10,ei)=den,,,,,,
Acts,7,55,11,do/can,,,,,,
Acts,7,55,12,qeou=,,,,,,
Acts,7,55,13,kai\,,,,,,
Acts,7,55,14,*)ihsou=n,,,,,,
Acts,7,55,15,e(stw=ta,,,,,,
Acts,7,55,16,e)k,,,,,,
Acts,7,55,17,deciw=n,,,,,,
Acts,7,55,18,tou=,,,,,,
Acts,7,55,19,"qeou=,",,,,,,
Acts,7,56,1,kai\,,,,,,
Acts,7,56,2,ei)=pen·,,,,,,
Acts,7,56,3,*)idou\,,,,,,
Acts,7,56,4,qewrw=,,,,,,
Acts,7,56,5,tou\s,,,,,,
Acts,7,56,6,ou)ranou\s,,,,,,
Acts,7,56,7,⸀dihnoigme/nous,,,,,,
Acts,7,56,8,kai\,,,,,,
Acts,7,56,9,to\n,,,,,,
Acts,7,56,10,ui(o\n,,,,,,
Acts,7,56,11,tou=,,,,,,
Acts,7,56,12,a)nqrw/pou,,,,,,
Acts,7,56,13,e)k,,,,,,
Acts,7,56,14,deciw=n,,,,,,
Acts,7,56,15,e(stw=ta,,,,,,
Acts,7,56,16,tou=,,,,,,
Acts,7,56,17,qeou=.,,,,,,
Acts,7,57,1,kra/cantes,,,,,,
Acts,7,57,2,de\,,,,,,
Acts,7,57,3,fwnh=|,,,,,,
Acts,7,57,4,mega/lh|,,,,,,
Acts,7,57,5,sune/sxon,,,,,,
Acts,7,57,6,ta\,,,,,,
Acts,7,57,7,w)=ta,,,,,,
Acts,7,57,8,"au)tw=n,",,,,,,
Acts,7,57,9,kai\,,,,,,
Acts,7,57,10,w(/rmhsan,,,,,,
Acts,7,57,11,o(moqumado\n,,,,,,
Acts,7,57,12,e)p’,,,,,,
Acts,7,57,13,"au)to/n,",,,,,,
Acts,7,58,1,kai\,,,,,,
Acts,7,58,2,e)kbalo/ntes,,,,,,
Acts,7,58,3,e)/cw,,,,,,
Acts,7,58,4,th=s,,,,,,
Acts,7,58,5,po/lews,,,,,,
Acts,7,58,6,e)liqobo/loun.,,,,,,
Acts,7,58,7,kai\,,,,,,
Acts,7,58,8,oi(,,,,,,
Acts,7,58,9,ma/rtures,,,,,,
Acts,7,58,10,a)pe/qento,,,,,,
Acts,7,58,11,ta\,,,,,,
Acts,7,58,12,i(ma/tia,,,,,,
Acts,7,58,13,⸀au)tw=n,,,,,,
Acts,7,58,14,para\,,,,,,
Acts,7,58,15,tou\s,,,,,,
Acts,7,58,16,po/das,,,,,,
Acts,7,58,17,neani/ou,,,,,,
Acts,7,58,18,kaloume/nou,,,,,,
Acts,7,58,19,*sau/lou.,,,,,,
Acts,7,59,1,kai\,,,,,,
Acts,7,59,2,e)liqobo/loun,,,,,,
Acts,7,59,3,to\n,,,,,,
Acts,7,59,4,*ste/fanon,,,,,,
Acts,7,59,5,e)pikalou/menon,,,,,,
Acts,7,59,6,kai\,,,,,,
Acts,7,59,7,le/gonta·,,,,,,
Acts,7,59,8,*ku/rie,,,,,,
Acts,7,59,9,"*)ihsou=,",,,,,,
Acts,7,59,10,de/cai,,,,,,
Acts,7,59,11,to\,,,,,,
Acts,7,59,12,pneu=ma/,,,,,,
Acts,7,59,13,mou·,,,,,,
Acts,7,60,1,qei\s,,,,,,
Acts,7,60,2,de\,,,,,,
Acts,7,60,3,ta\,,,,,,
Acts,7,60,4,go/nata,,,,,,
Acts,7,60,5,e)/kracen,,,,,,
Acts,7,60,6,fwnh=|,,,,,,
Acts,7,60,7,mega/lh|·,,,,,,
Acts,7,60,8,"*ku/rie,",,,,,,
Acts,7,60,9,mh\,,,,,,
Acts,7,60,10,sth/sh|s,,,,,,
Acts,7,60,11,au)toi=s,,,,,,
Acts,7,60,12,⸂tau/thn,,,,,,
Acts,7,60,13,th\n,,,,,,
Acts,7,60,14,a(marti/an⸃·,,,,,,
Acts,7,60,15,kai\,,,,,,
Acts,7,60,16,tou=to,,,,,,
Acts,7,60,17,ei)pw\n,,,,,,
Acts,7,60,18,e)koimh/qh.,,,,,,
Acts,8,1,1,*sau=los,,,,,,
Acts,8,1,2,de\,,,,,,
Acts,8,1,3,h)=n,,,,,,
Acts,8,1,4,suneudokw=n,,,,,,
Acts,8,1,5,th=|,,,,,,
Acts,8,1,6,a)naire/sei,,,,,,
Acts,8,1,7,au)tou=.,,,,,,
Acts,8,1,8,*)ege/neto,,,,,,
Acts,8,1,9,de\,,,,,,
Acts,8,1,10,e)n,,,,,,
Acts,8,1,11,e)kei/nh|,,,,,,
Acts,8,1,12,th=|,,,,,,
Acts,8,1,13,h(me/ra|,,,,,,
Acts,8,1,14,diwgmo\s,,,,,,
Acts,8,1,15,me/gas,,,,,,
Acts,8,1,16,e)pi\,,,,,,
Acts,8,1,17,th\n,,,,,,
Acts,8,1,18,e)kklhsi/an,,,,,,
Acts,8,1,19,th\n,,,,,,
Acts,8,1,20,e)n,,,,,,
Acts,8,1,21,*(ierosolu/mois·,,,,,,
Acts,8,1,22,pa/ntes,,,,,,
Acts,8,1,23,de\,,,,,,
Acts,8,1,24,diespa/rhsan,,,,,,
Acts,8,1,25,kata\,,,,,,
Acts,8,1,26,ta\s,,,,,,
Acts,8,1,27,xw/ras,,,,,,
Acts,8,1,28,th=s,,,,,,
Acts,8,1,29,*)ioudai/as,,,,,,
Acts,8,1,30,kai\,,,,,,
Acts,8,1,31,*samarei/as,,,,,,
Acts,8,1,32,plh\n,,,,,,
Acts,8,1,33,tw=n,,,,,,
Acts,8,1,34,a)posto/lwn.,,,,,,
Acts,8,2,1,suneko/misan,,,,,,
Acts,8,2,2,de\,,,,,,
Acts,8,2,3,to\n,,,,,,
Acts,8,2,4,*ste/fanon,,,,,,
Acts,8,2,5,a)/ndres,,,,,,
Acts,8,2,6,eu)labei=s,,,,,,
Acts,8,2,7,kai\,,,,,,
Acts,8,2,8,⸀e)poi/hsan,,,,,,
Acts,8,2,9,kopeto\n,,,,,,
Acts,8,2,10,me/gan,,,,,,
Acts,8,2,11,e)p’,,,,,,
Acts,8,2,12,au)tw=|.,,,,,,
Acts,8,3,1,*sau=los,,,,,,
Acts,8,3,2,de\,,,,,,
Acts,8,3,3,e)lumai/neto,,,,,,
Acts,8,3,4,th\n,,,,,,
Acts,8,3,5,e)kklhsi/an,,,,,,
Acts,8,3,6,kata\,,,,,,
Acts,8,3,7,tou\s,,,,,,
Acts,8,3,8,oi)/kous,,,,,,
Acts,8,3,9,"ei)sporeuo/menos,",,,,,,
Acts,8,3,10,su/rwn,,,,,,
Acts,8,3,11,te,,,,,,
Acts,8,3,12,a)/ndras,,,,,,
Acts,8,3,13,kai\,,,,,,
Acts,8,3,14,gunai=kas,,,,,,
Acts,8,3,15,paredi/dou,,,,,,
Acts,8,3,16,ei)s,,,,,,
Acts,8,3,17,fulakh/n.,,,,,,
Acts,8,4,1,*oi(,,,,,,
Acts,8,4,2,me\n,,,,,,
Acts,8,4,3,ou)=n,,,,,,
Acts,8,4,4,diaspare/ntes,,,,,,
Acts,8,4,5,dih=lqon,,,,,,
Acts,8,4,6,eu)aggelizo/menoi,,,,,,
Acts,8,4,7,to\n,,,,,,
Acts,8,4,8,lo/gon.,,,,,,
Acts,8,5,1,*fi/lippos,,,,,,
Acts,8,5,2,de\,,,,,,
Acts,8,5,3,katelqw\n,,,,,,
Acts,8,5,4,ei)s,,,,,,
Acts,8,5,5,⸀th\n,,,,,,
Acts,8,5,6,po/lin,,,,,,
Acts,8,5,7,th=s,,,,,,
Acts,8,5,8,*samarei/as,,,,,,
Acts,8,5,9,e)kh/russen,,,,,,
Acts,8,5,10,au)toi=s,,,,,,
Acts,8,5,11,to\n,,,,,,
Acts,8,5,12,xristo/n.,,,,,,
Acts,8,6,1,prosei=xon,,,,,,
Acts,8,6,2,⸀de\,,,,,,
Acts,8,6,3,oi(,,,,,,
Acts,8,6,4,o)/xloi,,,,,,
Acts,8,6,5,toi=s,,,,,,
Acts,8,6,6,legome/nois,,,,,,
Acts,8,6,7,u(po\,,,,,,
Acts,8,6,8,tou=,,,,,,
Acts,8,6,9,*fili/ppou,,,,,,
Acts,8,6,10,o(moqumado\n,,,,,,
Acts,8,6,11,e)n,,,,,,
Acts,8,6,12,tw=|,,,,,,
Acts,8,6,13,a)kou/ein,,,,,,
Acts,8,6,14,au)tou\s,,,,,,
Acts,8,6,15,kai\,,,,,,
Acts,8,6,16,ble/pein,,,,,,
Acts,8,6,17,ta\,,,,,,
Acts,8,6,18,shmei=a,,,,,,
Acts,8,6,19,a(\,,,,,,
Acts,8,6,20,e)poi/ei·,,,,,,
Acts,8,7,1,⸀polloi\,,,,,,
Acts,8,7,2,ga\r,,,,,,
Acts,8,7,3,tw=n,,,,,,
Acts,8,7,4,e)xo/ntwn,,,,,,
Acts,8,7,5,pneu/mata,,,,,,
Acts,8,7,6,a)ka/qarta,,,,,,
Acts,8,7,7,bow=nta,,,,,,
Acts,8,7,8,fwnh=|,,,,,,
Acts,8,7,9,mega/lh|,,,,,,
Acts,8,7,10,"⸀e)ch/rxonto,",,,,,,
Acts,8,7,11,polloi\,,,,,,
Acts,8,7,12,de\,,,,,,
Acts,8,7,13,paralelume/noi,,,,,,
Acts,8,7,14,kai\,,,,,,
Acts,8,7,15,xwloi\,,,,,,
Acts,8,7,16,e)qerapeu/qhsan·,,,,,,
Acts,8,8,1,⸂e)ge/neto,,,,,,
Acts,8,8,2,de\⸃,,,,,,
Acts,8,8,3,⸂pollh\,,,,,,
Acts,8,8,4,xara\⸃,,,,,,
Acts,8,8,5,e)n,,,,,,
Acts,8,8,6,th=|,,,,,,
Acts,8,8,7,po/lei,,,,,,
Acts,8,8,8,e)kei/nh|.,,,,,,
Acts,8,9,1,*)anh\r,,,,,,
Acts,8,9,2,de/,,,,,,
Acts,8,9,3,tis,,,,,,
Acts,8,9,4,o)no/mati,,,,,,
Acts,8,9,5,*si/mwn,,,,,,
Acts,8,9,6,prou+ph=rxen,,,,,,
Acts,8,9,7,e)n,,,,,,
Acts,8,9,8,th=|,,,,,,
Acts,8,9,9,po/lei,,,,,,
Acts,8,9,10,mageu/wn,,,,,,
Acts,8,9,11,kai\,,,,,,
Acts,8,9,12,⸀e)cista/nwn,,,,,,
Acts,8,9,13,to\,,,,,,
Acts,8,9,14,e)/qnos,,,,,,
Acts,8,9,15,th=s,,,,,,
Acts,8,9,16,"*samarei/as,",,,,,,
Acts,8,9,17,le/gwn,,,,,,
Acts,8,9,18,ei)=nai/,,,,,,
Acts,8,9,19,tina,,,,,,
Acts,8,9,20,e(auto\n,,,,,,
Acts,8,9,21,"me/gan,",,,,,,
Acts,8,10,1,w(=|,,,,,,
Acts,8,10,2,prosei=xon,,,,,,
Acts,8,10,3,⸀pa/ntes,,,,,,
Acts,8,10,4,a)po\,,,,,,
Acts,8,10,5,mikrou=,,,,,,
Acts,8,10,6,e(/ws,,,,,,
Acts,8,10,7,mega/lou,,,,,,
Acts,8,10,8,le/gontes·,,,,,,
Acts,8,10,9,*ou(=to/s,,,,,,
Acts,8,10,10,e)stin,,,,,,
Acts,8,10,11,h(,,,,,,
Acts,8,10,12,*du/namis,,,,,,
Acts,8,10,13,tou=,,,,,,
Acts,8,10,14,qeou=,,,,,,
Acts,8,10,15,h(,,,,,,
Acts,8,10,16,⸀kaloume/nh,,,,,,
Acts,8,10,17,*mega/lh.,,,,,,
Acts,8,11,1,prosei=xon,,,,,,
Acts,8,11,2,de\,,,,,,
Acts,8,11,3,au)tw=|,,,,,,
Acts,8,11,4,dia\,,,,,,
Acts,8,11,5,to\,,,,,,
Acts,8,11,6,i(kanw=|,,,,,,
Acts,8,11,7,xro/nw|,,,,,,
Acts,8,11,8,tai=s,,,,,,
Acts,8,11,9,magei/ais,,,,,,
Acts,8,11,10,e)cestake/nai,,,,,,
Acts,8,11,11,au)tou/s.,,,,,,
Acts,8,12,1,o(/te,,,,,,
Acts,8,12,2,de\,,,,,,
Acts,8,12,3,e)pi/steusan,,,,,,
Acts,8,12,4,tw=|,,,,,,
Acts,8,12,5,*fili/ppw|,,,,,,
Acts,8,12,6,eu)aggelizome/nw|,,,,,,
Acts,8,12,7,⸀peri\,,,,,,
Acts,8,12,8,th=s,,,,,,
Acts,8,12,9,basilei/as,,,,,,
Acts,8,12,10,tou=,,,,,,
Acts,8,12,11,qeou=,,,,,,
Acts,8,12,12,kai\,,,,,,
Acts,8,12,13,tou=,,,,,,
Acts,8,12,14,o)no/matos,,,,,,
Acts,8,12,15,*)ihsou=,,,,,,
Acts,8,12,16,"*xristou=,",,,,,,
Acts,8,12,17,e)bapti/zonto,,,,,,
Acts,8,12,18,a)/ndres,,,,,,
Acts,8,12,19,te,,,,,,
Acts,8,12,20,kai\,,,,,,
Acts,8,12,21,gunai=kes.,,,,,,
Acts,8,13,1,o(,,,,,,
Acts,8,13,2,de\,,,,,,
Acts,8,13,3,*si/mwn,,,,,,
Acts,8,13,4,kai\,,,,,,
Acts,8,13,5,au)to\s,,,,,,
Acts,8,13,6,"e)pi/steusen,",,,,,,
Acts,8,13,7,kai\,,,,,,
Acts,8,13,8,baptisqei\s,,,,,,
Acts,8,13,9,h)=n,,,,,,
Acts,8,13,10,proskarterw=n,,,,,,
Acts,8,13,11,tw=|,,,,,,
Acts,8,13,12,"*fili/ppw|,",,,,,,
Acts,8,13,13,qewrw=n,,,,,,
Acts,8,13,14,te,,,,,,
Acts,8,13,15,⸂shmei=a,,,,,,
Acts,8,13,16,kai\,,,,,,
Acts,8,13,17,duna/meis,,,,,,
Acts,8,13,18,mega/las,,,,,,
Acts,8,13,19,ginome/nas⸃,,,,,,
Acts,8,13,20,e)ci/stato.,,,,,,
Acts,8,14,1,*)akou/santes,,,,,,
Acts,8,14,2,de\,,,,,,
Acts,8,14,3,oi(,,,,,,
Acts,8,14,4,e)n,,,,,,
Acts,8,14,5,*(ierosolu/mois,,,,,,
Acts,8,14,6,a)po/stoloi,,,,,,
Acts,8,14,7,o(/ti,,,,,,
Acts,8,14,8,de/dektai,,,,,,
Acts,8,14,9,h(,,,,,,
Acts,8,14,10,*sama/reia,,,,,,
Acts,8,14,11,to\n,,,,,,
Acts,8,14,12,lo/gon,,,,,,
Acts,8,14,13,tou=,,,,,,
Acts,8,14,14,"qeou=,",,,,,,
Acts,8,14,15,a)pe/steilan,,,,,,
Acts,8,14,16,pro\s,,,,,,
Acts,8,14,17,⸀au)tou\s,,,,,,
Acts,8,14,18,*pe/tron,,,,,,
Acts,8,14,19,kai\,,,,,,
Acts,8,14,20,"*)iwa/nnhn,",,,,,,
Acts,8,15,1,oi(/tines,,,,,,
Acts,8,15,2,kataba/ntes,,,,,,
Acts,8,15,3,proshu/canto,,,,,,
Acts,8,15,4,peri\,,,,,,
Acts,8,15,5,au)tw=n,,,,,,
Acts,8,15,6,o(/pws,,,,,,
Acts,8,15,7,la/bwsin,,,,,,
Acts,8,15,8,pneu=ma,,,,,,
Acts,8,15,9,a(/gion·,,,,,,
Acts,8,16,1,⸀ou)de/pw,,,,,,
Acts,8,16,2,ga\r,,,,,,
Acts,8,16,3,h)=n,,,,,,
Acts,8,16,4,e)p’,,,,,,
Acts,8,16,5,ou)deni\,,,,,,
Acts,8,16,6,au)tw=n,,,,,,
Acts,8,16,7,"e)pipeptwko/s,",,,,,,
Acts,8,16,8,mo/non,,,,,,
Acts,8,16,9,de\,,,,,,
Acts,8,16,10,bebaptisme/noi,,,,,,
Acts,8,16,11,u(ph=rxon,,,,,,
Acts,8,16,12,ei)s,,,,,,
Acts,8,16,13,to\,,,,,,
Acts,8,16,14,o)/noma,,,,,,
Acts,8,16,15,tou=,,,,,,
Acts,8,16,16,⸀kuri/ou,,,,,,
Acts,8,16,17,*)ihsou=.,,,,,,
Acts,8,17,1,to/te,,,,,,
Acts,8,17,2,⸀e)peti/qesan,,,,,,
Acts,8,17,3,ta\s,,,,,,
Acts,8,17,4,xei=ras,,,,,,
Acts,8,17,5,e)p’,,,,,,
Acts,8,17,6,"au)tou/s,",,,,,,
Acts,8,17,7,kai\,,,,,,
Acts,8,17,8,e)la/mbanon,,,,,,
Acts,8,17,9,pneu=ma,,,,,,
Acts,8,17,10,a(/gion.,,,,,,
Acts,8,18,1,⸀i)dw\n,,,,,,
Acts,8,18,2,de\,,,,,,
Acts,8,18,3,o(,,,,,,
Acts,8,18,4,*si/mwn,,,,,,
Acts,8,18,5,o(/ti,,,,,,
Acts,8,18,6,dia\,,,,,,
Acts,8,18,7,th=s,,,,,,
Acts,8,18,8,e)piqe/sews,,,,,,
Acts,8,18,9,tw=n,,,,,,
Acts,8,18,10,xeirw=n,,,,,,
Acts,8,18,11,tw=n,,,,,,
Acts,8,18,12,a)posto/lwn,,,,,,
Acts,8,18,13,di/dotai,,,,,,
Acts,8,18,14,to\,,,,,,
Acts,8,18,15,⸀pneu=ma,,,,,,
Acts,8,18,16,prosh/negken,,,,,,
Acts,8,18,17,au)toi=s,,,,,,
Acts,8,18,18,xrh/mata,,,,,,
Acts,8,19,1,le/gwn·,,,,,,
Acts,8,19,2,*do/te,,,,,,
Acts,8,19,3,ka)moi\,,,,,,
Acts,8,19,4,th\n,,,,,,
Acts,8,19,5,e)cousi/an,,,,,,
Acts,8,19,6,tau/thn,,,,,,
Acts,8,19,7,i(/na,,,,,,
Acts,8,19,8,w(=|,,,,,,
Acts,8,19,9,e)a\n,,,,,,
Acts,8,19,10,e)piqw=,,,,,,
Acts,8,19,11,ta\s,,,,,,
Acts,8,19,12,xei=ras,,,,,,
Acts,8,19,13,lamba/nh|,,,,,,
Acts,8,19,14,pneu=ma,,,,,,
Acts,8,19,15,a(/gion.,,,,,,
Acts,8,20,1,*pe/tros,,,,,,
Acts,8,20,2,de\,,,,,,
Acts,8,20,3,ei)=pen,,,,,,
Acts,8,20,4,pro\s,,,,,,
Acts,8,20,5,au)to/n·,,,,,,
Acts,8,20,6,*to\,,,,,,
Acts,8,20,7,a)rgu/rio/n,,,,,,
Acts,8,20,8,sou,,,,,,
Acts,8,20,9,su\n,,,,,,
Acts,8,20,10,soi\,,,,,,
Acts,8,20,11,ei)/h,,,,,,
Acts,8,20,12,ei)s,,,,,,
Acts,8,20,13,a)pw/leian,,,,,,
Acts,8,20,14,o(/ti,,,,,,
Acts,8,20,15,th\n,,,,,,
Acts,8,20,16,dwrea\n,,,,,,
Acts,8,20,17,tou=,,,,,,
Acts,8,20,18,qeou=,,,,,,
Acts,8,20,19,e)no/misas,,,,,,
Acts,8,20,20,dia\,,,,,,
Acts,8,20,21,xrhma/twn,,,,,,
Acts,8,20,22,kta=sqai.,,,,,,
Acts,8,21,1,ou)k,,,,,,
Acts,8,21,2,e)/stin,,,,,,
Acts,8,21,3,soi,,,,,,
Acts,8,21,4,meri\s,,,,,,
Acts,8,21,5,ou)de\,,,,,,
Acts,8,21,6,klh=ros,,,,,,
Acts,8,21,7,e)n,,,,,,
Acts,8,21,8,tw=|,,,,,,
Acts,8,21,9,lo/gw|,,,,,,
Acts,8,21,10,"tou/tw|,",,,,,,
Acts,8,21,11,h(,,,,,,
Acts,8,21,12,ga\r,,,,,,
Acts,8,21,13,kardi/a,,,,,,
Acts,8,21,14,sou,,,,,,
Acts,8,21,15,ou)k,,,,,,
Acts,8,21,16,e)/stin,,,,,,
Acts,8,21,17,eu)qei=a,,,,,,
Acts,8,21,18,⸀e)/nanti,,,,,,
Acts,8,21,19,tou=,,,,,,
Acts,8,21,20,qeou=.,,,,,,
Acts,8,22,1,metano/hson,,,,,,
Acts,8,22,2,ou)=n,,,,,,
Acts,8,22,3,a)po\,,,,,,
Acts,8,22,4,th=s,,,,,,
Acts,8,22,5,kaki/as,,,,,,
Acts,8,22,6,sou,,,,,,
Acts,8,22,7,"tau/ths,",,,,,,
Acts,8,22,8,kai\,,,,,,
Acts,8,22,9,deh/qhti,,,,,,
Acts,8,22,10,tou=,,,,,,
Acts,8,22,11,⸀kuri/ou,,,,,,
Acts,8,22,12,ei),,,,,,
Acts,8,22,13,a)/ra,,,,,,
Acts,8,22,14,a)feqh/setai/,,,,,,
Acts,8,22,15,soi,,,,,,
Acts,8,22,16,h(,,,,,,
Acts,8,22,17,e)pi/noia,,,,,,
Acts,8,22,18,th=s,,,,,,
Acts,8,22,19,kardi/as,,,,,,
Acts,8,22,20,sou·,,,,,,
Acts,8,23,1,ei)s,,,,,,
Acts,8,23,2,ga\r,,,,,,
Acts,8,23,3,xolh\n,,,,,,
Acts,8,23,4,pikri/as,,,,,,
Acts,8,23,5,kai\,,,,,,
Acts,8,23,6,su/ndesmon,,,,,,
Acts,8,23,7,a)diki/as,,,,,,
Acts,8,23,8,o(rw=,,,,,,
Acts,8,23,9,se,,,,,,
Acts,8,23,10,o)/nta.,,,,,,
Acts,8,24,1,a)pokriqei\s,,,,,,
Acts,8,24,2,de\,,,,,,
Acts,8,24,3,o(,,,,,,
Acts,8,24,4,*si/mwn,,,,,,
Acts,8,24,5,ei)=pen·,,,,,,
Acts,8,24,6,*deh/qhte,,,,,,
Acts,8,24,7,u(mei=s,,,,,,
Acts,8,24,8,u(pe\r,,,,,,
Acts,8,24,9,e)mou=,,,,,,
Acts,8,24,10,pro\s,,,,,,
Acts,8,24,11,to\n,,,,,,
Acts,8,24,12,ku/rion,,,,,,
Acts,8,24,13,o(/pws,,,,,,
Acts,8,24,14,mhde\n,,,,,,
Acts,8,24,15,e)pe/lqh|,,,,,,
Acts,8,24,16,e)p’,,,,,,
Acts,8,24,17,e)me\,,,,,,
Acts,8,24,18,w(=n,,,,,,
Acts,8,24,19,ei)rh/kate.,,,,,,
Acts,8,25,1,*oi(,,,,,,
Acts,8,25,2,me\n,,,,,,
Acts,8,25,3,ou)=n,,,,,,
Acts,8,25,4,diamartura/menoi,,,,,,
Acts,8,25,5,kai\,,,,,,
Acts,8,25,6,lalh/santes,,,,,,
Acts,8,25,7,to\n,,,,,,
Acts,8,25,8,lo/gon,,,,,,
Acts,8,25,9,tou=,,,,,,
Acts,8,25,10,kuri/ou,,,,,,
Acts,8,25,11,⸀u(pe/strefon,,,,,,
Acts,8,25,12,ei)s,,,,,,
Acts,8,25,13,"⸀*(ieroso/luma,",,,,,,
Acts,8,25,14,polla/s,,,,,,
Acts,8,25,15,te,,,,,,
Acts,8,25,16,kw/mas,,,,,,
Acts,8,25,17,tw=n,,,,,,
Acts,8,25,18,*samaritw=n,,,,,,
Acts,8,25,19,⸀eu)hggeli/zonto.,,,,,,
Acts,8,26,1,*)/aggelos,,,,,,
Acts,8,26,2,de\,,,,,,
Acts,8,26,3,kuri/ou,,,,,,
Acts,8,26,4,e)la/lhsen,,,,,,
Acts,8,26,5,pro\s,,,,,,
Acts,8,26,6,*fi/lippon,,,,,,
Acts,8,26,7,le/gwn·,,,,,,
Acts,8,26,8,*)ana/sthqi,,,,,,
Acts,8,26,9,kai\,,,,,,
Acts,8,26,10,poreu/ou,,,,,,
Acts,8,26,11,kata\,,,,,,
Acts,8,26,12,meshmbri/an,,,,,,
Acts,8,26,13,e)pi\,,,,,,
Acts,8,26,14,th\n,,,,,,
Acts,8,26,15,o(do\n,,,,,,
Acts,8,26,16,th\n,,,,,,
Acts,8,26,17,katabai/nousan,,,,,,
Acts,8,26,18,a)po\,,,,,,
Acts,8,26,19,*)ierousalh\m,,,,,,
Acts,8,26,20,ei)s,,,,,,
Acts,8,26,21,*ga/zan·,,,,,,
Acts,8,26,22,au(/th,,,,,,
Acts,8,26,23,e)sti\n,,,,,,
